,year,fips60_06,fips,wtem,wpre,wtem50,wpre50,country,country_code,ki,rgdpl,gdpLCU,gdpSHAREAG,gdpWDIGDPAGR,gdpWDIGDPIND,lnrgdpl_t0,_MENA,_SSAF,_LAC,_WEOFF,_EECA,_SEAS,parent
131,1984,AG,AG,16.006409,6.4159737,16.783577,47.550648,Algeria,DZA,22.366131245086752,5460.948571398555,9248.24353,7.530864239,12700000000.0,104000000000.0,8.268208,1.0,0.0,0.0,0.0,0.0,0.0,AG
132,1964,AG,AG,16.789356,5.193435,16.783577,47.550648,Algeria,DZA,8.932189470437939,3778.4009084365484,5388.807354,,5540000000.0,36000000000.0,8.268208,1.0,0.0,0.0,0.0,0.0,0.0,AG
133,1976,AG,AG,15.559308,6.4290338,16.783577,47.550648,Algeria,DZA,21.767008888531542,4343.494712077858,7892.5062,9.926880836,10200000000.0,71200000000.0,8.268208,1.0,0.0,0.0,0.0,0.0,0.0,AG
134,1983,AG,AG,16.997898,3.0333655,16.783577,47.550648,Algeria,DZA,23.149296075228023,5277.886485732696,9040.413734,7.746150494,11600000000.0,99700000000.0,8.268208,1.0,0.0,0.0,0.0,0.0,0.0,AG
135,1991,AG,AG,16.192032,4.6718097,16.783577,47.550648,Algeria,DZA,13.04575787380556,5537.3232908470145,8137.656522,10.16705799,19600000000.0,111000000000.0,8.268208,1.0,0.0,0.0,0.0,0.0,0.0,AG
136,1992,AG,AG,16.207294,5.6133,16.783577,47.550648,Algeria,DZA,11.522359915325,5616.99712628844,8088.545549,12.12684631,20600000000.0,111000000000.0,8.268208,1.0,0.0,0.0,0.0,0.0,0.0,AG
137,2003,AG,AG,18.063648,5.8489175,16.783577,47.550648,Algeria,DZA,11.787026684050343,5993.001282704092,9091.517404,10.49123669,32300000000.0,149000000000.0,8.268208,1.0,0.0,0.0,0.0,0.0,0.0,AG
138,1969,AG,AG,16.27569,7.2130156,16.783577,47.550648,Algeria,DZA,12.415196056642282,4100.296048912491,6259.835941,9.030164719,6010000000.0,58600000000.0,8.268208,1.0,0.0,0.0,0.0,0.0,0.0,AG
139,1966,AG,AG,16.71452,4.113543,16.783577,47.550648,Algeria,DZA,6.833545176270107,3685.267870573735,5192.149083,9.137255669,4360000000.0,42600000000.0,8.268208,1.0,0.0,0.0,0.0,0.0,0.0,AG
140,1953,AG,AG,16.590546,5.1489925,16.783577,47.550648,Algeria,DZA,,,,,,,8.268208,1.0,0.0,0.0,0.0,0.0,0.0,AG
141,1987,AG,AG,17.44147,4.318288,16.783577,47.550648,Algeria,DZA,13.642018048549296,5934.353311531615,8759.429308,12.87465954,16900000000.0,110000000000.0,8.268208,1.0,0.0,0.0,0.0,0.0,0.0,AG
142,1959,AG,AG,16.763943,6.1767783,16.783577,47.550648,Algeria,DZA,,,,,,,8.268208,1.0,0.0,0.0,0.0,0.0,0.0,AG
143,1986,AG,AG,16.653143,5.837987,16.783577,47.550648,Algeria,DZA,18.11358586999559,5743.478855475285,9070.663247,10.17942142,14400000000.0,110000000000.0,8.268208,1.0,0.0,0.0,0.0,0.0,0.0,AG
144,1980,AG,AG,15.955501,5.481775,16.783577,47.550648,Algeria,DZA,23.284330434636487,5055.841731654549,8638.469875,8.509234428,12900000000.0,87400000000.0,8.268208,1.0,0.0,0.0,0.0,0.0,0.0,AG
145,1993,AG,AG,16.700777,3.923605,16.783577,47.550648,Algeria,DZA,10.943099930277915,5431.682245535895,7740.624556,12.0970726,19800000000.0,109000000000.0,8.268208,1.0,0.0,0.0,0.0,0.0,0.0,AG
146,1978,AG,AG,15.964666,4.8355427,16.783577,47.550648,Algeria,DZA,29.78273299168675,4436.832186999143,8511.214635,8.805621147,10500000000.0,86200000000.0,8.268208,1.0,0.0,0.0,0.0,0.0,0.0,AG
147,1988,AG,AG,17.252281,4.4844303,16.783577,47.550648,Algeria,DZA,15.285454899620586,5572.7789712779695,8442.667947,12.1676569,15700000000.0,109000000000.0,8.268208,1.0,0.0,0.0,0.0,0.0,0.0,AG
148,1985,AG,AG,16.90614,4.545764,16.783577,47.550648,Algeria,DZA,22.758416789863695,5457.05450311721,9301.98079,8.995894432,14600000000.0,107000000000.0,8.268208,1.0,0.0,0.0,0.0,0.0,0.0,AG
149,1974,AG,AG,16.102718,5.1156235,16.783577,47.550648,Algeria,DZA,23.350197650729797,4043.566014142148,7382.698711,7.366629601,8050000000.0,64700000000.0,8.268208,1.0,0.0,0.0,0.0,0.0,0.0,AG
150,2006,AG,AG,18.05308,4.538528,16.783577,47.550648,Algeria,DZA,,,,,,,8.268208,1.0,0.0,0.0,0.0,0.0,0.0,AG
151,1973,AG,AG,16.191353,6.5863323,16.783577,47.550648,Algeria,DZA,15.472172454329167,4425.815156034468,7083.20539,7.039759636,6210000000.0,80000000000.0,8.268208,1.0,0.0,0.0,0.0,0.0,0.0,AG
152,2000,AG,AG,17.644897,3.2764149,16.783577,47.550648,Algeria,DZA,8.987802158959264,5753.121996241878,8281.590177,8.879882813,24100000000.0,134000000000.0,8.268208,1.0,0.0,0.0,0.0,0.0,0.0,AG
153,1996,AG,AG,16.757427,5.360111,16.783577,47.550648,Algeria,DZA,10.271311898413334,5513.453436675691,7828.37365,11.76669884,25700000000.0,113000000000.0,8.268208,1.0,0.0,0.0,0.0,0.0,0.0,AG
154,1989,AG,AG,17.424395,3.4237742,16.783577,47.550648,Algeria,DZA,15.677536432014236,5578.146182956583,8588.569663,13.03901482,18200000000.0,110000000000.0,8.268208,1.0,0.0,0.0,0.0,0.0,0.0,AG
155,1962,AG,AG,16.649721,6.1951065,16.783577,47.550648,Algeria,DZA,15.116525602334708,2626.1501079044738,3941.249797,,5660000000.0,14400000000.0,8.268208,1.0,0.0,0.0,0.0,0.0,0.0,AG
156,1965,AG,AG,16.669872,5.0026507,16.783577,47.550648,Algeria,DZA,8.360683769165947,4086.4359474484913,5594.593085,12.87621403,6600000000.0,37700000000.0,8.268208,1.0,0.0,0.0,0.0,0.0,0.0,AG
157,1952,AG,AG,17.285694,5.6226234,16.783577,47.550648,Algeria,DZA,,,,,,,8.268208,1.0,0.0,0.0,0.0,0.0,0.0,AG
158,1958,AG,AG,16.9406,5.5543222,16.783577,47.550648,Algeria,DZA,,,,,,,8.268208,1.0,0.0,0.0,0.0,0.0,0.0,AG
159,1995,AG,AG,17.259375,4.48757,16.783577,47.550648,Algeria,DZA,11.260250075364086,5324.4755327952125,7649.187614,10.49781799,20700000000.0,110000000000.0,8.268208,1.0,0.0,0.0,0.0,0.0,0.0,AG
160,1960,AG,AG,16.981226,5.001502,16.783577,47.550648,Algeria,DZA,17.7749035309517,3897.9557938981175,5895.587202,,8400000000.0,18800000000.0,8.268208,1.0,0.0,0.0,0.0,0.0,0.0,AG
161,1997,AG,AG,17.71145,4.8446455,16.783577,47.550648,Algeria,DZA,9.780834955789077,5457.324655554306,7794.30847,9.482320786,22200000000.0,117000000000.0,8.268208,1.0,0.0,0.0,0.0,0.0,0.0,AG
162,1998,AG,AG,17.069233,4.4870167,16.783577,47.550648,Algeria,DZA,11.492269960638598,5508.199528533912,8076.278673,12.53328228,24700000000.0,123000000000.0,8.268208,1.0,0.0,0.0,0.0,0.0,0.0,AG
163,1957,AG,AG,16.279272,6.8118134,16.783577,47.550648,Algeria,DZA,,,,,,,8.268208,1.0,0.0,0.0,0.0,0.0,0.0,AG
164,1967,AG,AG,16.659813,5.604917,16.783577,47.550648,Algeria,DZA,9.378181918054983,3836.494509273892,5528.022604,10.33066559,5530000000.0,49000000000.0,8.268208,1.0,0.0,0.0,0.0,0.0,0.0,AG
165,1955,AG,AG,17.619837,5.4594946,16.783577,47.550648,Algeria,DZA,,,,,,,8.268208,1.0,0.0,0.0,0.0,0.0,0.0,AG
166,1982,AG,AG,16.775898,6.386006,16.783577,47.550648,Algeria,DZA,23.4457412733832,5162.561698797669,8861.945695,8.38978672,11900000000.0,94800000000.0,8.268208,1.0,0.0,0.0,0.0,0.0,0.0,AG
167,1977,AG,AG,16.629852,3.886518,16.783577,47.550648,Algeria,DZA,27.150356603184417,4276.660436213482,8047.199511,8.470140457,9410000000.0,76800000000.0,8.268208,1.0,0.0,0.0,0.0,0.0,0.0,AG
168,1961,AG,AG,17.218538,3.9446058,16.783577,47.550648,Algeria,DZA,18.89891790067469,3529.5305950076963,4997.838883,,7050000000.0,17000000000.0,8.268208,1.0,0.0,0.0,0.0,0.0,0.0,AG
169,1956,AG,AG,16.037083,5.27745,16.783577,47.550648,Algeria,DZA,,,,,,,8.268208,1.0,0.0,0.0,0.0,0.0,0.0,AG
170,1981,AG,AG,16.765535,3.7642508,16.783577,47.550648,Algeria,DZA,25.054268552477932,4911.591003669268,8608.736378,9.235127449,12900000000.0,86600000000.0,8.268208,1.0,0.0,0.0,0.0,0.0,0.0,AG
171,2001,AJ,AJ,13.451133,3.27933,11.725884,38.452934,Azerbaijan,AZE,9.37784646601847,3783.1608782593285,716.3930906,16.10301399,790000000.0,2650000000.0,8.10728,0.0,0.0,0.0,0.0,1.0,0.0,SVT
172,1993,AJ,AJ,10.728429,3.78082,11.725884,38.452934,Azerbaijan,AZE,,,708.0662159,28.48862076,717000000.0,2400000000.0,8.10728,0.0,0.0,0.0,0.0,1.0,0.0,SVT
173,1992,AJ,AJ,11.092336,4.4063754,11.725884,38.452934,Azerbaijan,AZE,,,934.8569298,28.50490379,857000000.0,3210000000.0,8.10728,0.0,0.0,0.0,0.0,1.0,0.0,SVT
174,1994,AJ,AJ,11.777745,4.3234215,11.725884,38.452934,Azerbaijan,AZE,5.968935958573858,3318.537929276688,560.9432776,32.99219513,626000000.0,1750000000.0,8.10728,0.0,0.0,0.0,0.0,1.0,0.0,SVT
175,2005,AJ,AJ,13.629874,2.5157351,11.725884,38.452934,Azerbaijan,AZE,,,1184.884219,10.01705551,999000000.0,5600000000.0,8.10728,0.0,0.0,0.0,0.0,1.0,0.0,SVT
176,1999,AJ,AJ,13.0269985,3.8288145,11.725884,38.452934,Azerbaijan,AZE,11.893329146807162,3148.854277102891,596.1500829,19.15607071,635000000.0,2310000000.0,8.10728,0.0,0.0,0.0,0.0,1.0,0.0,SVT
177,1997,AJ,AJ,12.00003,5.7985554,11.725884,38.452934,Azerbaijan,AZE,18.246559448974903,2256.3136329768217,513.9483828,21.73458099,558000000.0,1910000000.0,8.10728,0.0,0.0,0.0,0.0,1.0,0.0,SVT
178,2006,AJ,AJ,13.538011,3.3263054,11.725884,38.452934,Azerbaijan,AZE,,,,,,,8.10728,0.0,0.0,0.0,0.0,1.0,0.0,SVT
179,2000,AJ,AJ,13.044015,3.7328458,11.725884,38.452934,Azerbaijan,AZE,9.01955704829739,3590.9676217549545,656.9298344,17.14337349,711000000.0,2450000000.0,8.10728,0.0,0.0,0.0,0.0,1.0,0.0,SVT
180,2003,AJ,AJ,12.645616,3.593951,11.725884,38.452934,Azerbaijan,AZE,29.182487663305537,3670.8520073897976,867.9215364,13.46151447,888000000.0,3470000000.0,8.10728,0.0,0.0,0.0,0.0,1.0,0.0,SVT
181,1996,AJ,AJ,12.2144375,4.028605,11.725884,38.452934,Azerbaijan,AZE,15.533615289487809,2129.2656900523843,490.4666835,27.52966309,599000000.0,1620000000.0,8.10728,0.0,0.0,0.0,0.0,1.0,0.0,SVT
182,2002,AJ,AJ,13.028831,3.8640885,11.725884,38.452934,Azerbaijan,AZE,16.970411809646237,3852.010397233936,786.4406157,15.17167664,841000000.0,3040000000.0,8.10728,0.0,0.0,0.0,0.0,1.0,0.0,SVT
183,1995,AJ,AJ,12.857122,3.8936343,11.725884,38.452934,Azerbaijan,AZE,11.72741005435306,2295.4229845848236,489.0866176,27.28842926,582000000.0,1510000000.0,8.10728,0.0,0.0,0.0,0.0,1.0,0.0,SVT
184,1998,AJ,AJ,13.154856,3.7385604,11.725884,38.452934,Azerbaijan,AZE,17.185910392840825,2561.2921462018057,559.9848755,18.92896271,593000000.0,2250000000.0,8.10728,0.0,0.0,0.0,0.0,1.0,0.0,SVT
185,2004,AJ,AJ,13.402957,4.2583447,11.725884,38.452934,Azerbaijan,AZE,,,948.1175228,12.09961128,929000000.0,3910000000.0,8.10728,0.0,0.0,0.0,0.0,1.0,0.0,SVT
186,1988,AL,AL,13.107434,10.647157,12.991501,116.27528,Albania,ALB,,,103484.4924,31.49988174,60800000000.0,120000000000.0,8.269252,0.0,0.0,0.0,0.0,1.0,0.0,AL
187,1997,AL,AL,12.946415,7.9942446,12.991501,116.27528,Albania,ALB,37.76528647998658,2402.997811757613,91725.82403,33.62215042,87500000000.0,46000000000.0,8.269252,0.0,0.0,0.0,0.0,1.0,0.0,AL
188,1960,AL,AL,13.339649,17.425125,12.991501,116.27528,Albania,ALB,,,,,,,8.269252,0.0,0.0,0.0,0.0,1.0,0.0,AL
189,1964,AL,AL,12.634331,15.158666,12.991501,116.27528,Albania,ALB,,,,,,,8.269252,0.0,0.0,0.0,0.0,1.0,0.0,AL
190,1962,AL,AL,13.188312,16.398182,12.991501,116.27528,Albania,ALB,,,,,,,8.269252,0.0,0.0,0.0,0.0,1.0,0.0,AL
191,1959,AL,AL,12.362698,14.48731,12.991501,116.27528,Albania,ALB,,,,,,,8.269252,0.0,0.0,0.0,0.0,1.0,0.0,AL
192,1975,AL,AL,12.640713,10.005314,12.991501,116.27528,Albania,ALB,,,,,,,8.269252,0.0,0.0,0.0,0.0,1.0,0.0,AL
193,1991,AL,AL,12.629123,11.335181,12.991501,116.27528,Albania,ALB,12.411472753051662,2120.13461785135,72385.75525,39.29529572,58600000000.0,71900000000.0,8.269252,0.0,0.0,0.0,0.0,1.0,0.0,AL
194,1963,AL,AL,13.257467,16.48455,12.991501,116.27528,Albania,ALB,,,,,,,8.269252,0.0,0.0,0.0,0.0,1.0,0.0,AL
195,2006,AL,AL,12.963103,12.058035,12.991501,116.27528,Albania,ALB,,,,,,,8.269252,0.0,0.0,0.0,0.0,1.0,0.0,AL
196,1950,AL,AL,14.001184,13.122495,12.991501,116.27528,Albania,ALB,,,,,,,8.269252,0.0,0.0,0.0,0.0,1.0,0.0,AL
197,1980,AL,AL,12.117983,14.082665,12.991501,116.27528,Albania,ALB,,,108313.8616,33.60020447,56800000000.0,102000000000.0,8.269252,0.0,0.0,0.0,0.0,1.0,0.0,AL
198,1995,AL,AL,13.01364,11.91061,12.991501,116.27528,Albania,ALB,40.426801823443085,2738.005021427791,92118.77873,55.81214523,94100000000.0,51100000000.0,8.269252,0.0,0.0,0.0,0.0,1.0,0.0,AL
199,1971,AL,AL,12.564211,13.798977,12.991501,116.27528,Albania,ALB,,,,,,,8.269252,0.0,0.0,0.0,0.0,1.0,0.0,AL
200,1998,AL,AL,13.350252,9.990518,12.991501,116.27528,Albania,ALB,36.20555491467063,2669.381563054724,103811.6471,32.60271835,91800000000.0,57000000000.0,8.269252,0.0,0.0,0.0,0.0,1.0,0.0,AL
201,1958,AL,AL,13.141239,15.946888,12.991501,116.27528,Albania,ALB,,,,,,,8.269252,0.0,0.0,0.0,0.0,1.0,0.0,AL
202,1993,AL,AL,13.305285,9.7023,12.991501,116.27528,Albania,ALB,31.49608931998307,1871.2385858746902,75232.93,54.64097595,76700000000.0,43300000000.0,8.269252,0.0,0.0,0.0,0.0,1.0,0.0,AL
203,1976,AL,AL,12.119101,15.258985,12.991501,116.27528,Albania,ALB,,,,,,,8.269252,0.0,0.0,0.0,0.0,1.0,0.0,AL
204,1986,AL,AL,13.138597,9.973684,12.991501,116.27528,Albania,ALB,,,111458.5522,34.0,67100000000.0,118000000000.0,8.269252,0.0,0.0,0.0,0.0,1.0,0.0,AL
205,1956,AL,AL,12.153246,15.596818,12.991501,116.27528,Albania,ALB,,,,,,,8.269252,0.0,0.0,0.0,0.0,1.0,0.0,AL
206,2004,AL,AL,13.582643,14.017579,12.991501,116.27528,Albania,ALB,45.05728183152584,4498.742178802053,149107.4052,23.50000381,102000000000.0,101000000000.0,8.269252,0.0,0.0,0.0,0.0,1.0,0.0,AL
207,1987,AL,AL,13.021875,10.957526,12.991501,116.27528,Albania,ALB,,,107638.1437,33.20002365,65000000000.0,121000000000.0,8.269252,0.0,0.0,0.0,0.0,1.0,0.0,AL
208,1999,AL,AL,13.998728,12.095883,12.991501,116.27528,Albania,ALB,40.68757588628473,3255.6708143122564,114539.9431,29.50918388,92100000000.0,74100000000.0,8.269252,0.0,0.0,0.0,0.0,1.0,0.0,AL
209,1961,AL,AL,13.196382,11.757743,12.991501,116.27528,Albania,ALB,,,,,,,8.269252,0.0,0.0,0.0,0.0,1.0,0.0,AL
210,1979,AL,AL,13.034627,17.160603,12.991501,116.27528,Albania,ALB,,,,,,,8.269252,0.0,0.0,0.0,0.0,1.0,0.0,AL
211,1973,AL,AL,12.678673,13.905551,12.991501,116.27528,Albania,ALB,,,,,,,8.269252,0.0,0.0,0.0,0.0,1.0,0.0,AL
212,1983,AL,AL,12.516118,10.17477,12.991501,116.27528,Albania,ALB,,,112469.2723,34.10009766,63400000000.0,108000000000.0,8.269252,0.0,0.0,0.0,0.0,1.0,0.0,AL
213,1968,AL,AL,12.766086,15.393285,12.991501,116.27528,Albania,ALB,,,,,,,8.269252,0.0,0.0,0.0,0.0,1.0,0.0,AL
214,2002,AL,AL,13.856009,11.417499,12.991501,116.27528,Albania,ALB,48.129391000522084,4134.468892073193,134681.3772,26.31162262,100000000000.0,91800000000.0,8.269252,0.0,0.0,0.0,0.0,1.0,0.0,AL
215,1992,AL,AL,13.396195,9.268591,12.991501,116.27528,Albania,ALB,12.800727505206675,1435.8428658950281,67717.6585,51.64186859,69500000000.0,42300000000.0,8.269252,0.0,0.0,0.0,0.0,1.0,0.0,AL
216,1972,AL,AL,12.613903,13.759707,12.991501,116.27528,Albania,ALB,,,,,,,8.269252,0.0,0.0,0.0,0.0,1.0,0.0,AL
217,1951,AL,AL,13.507346,13.309737,12.991501,116.27528,Albania,ALB,,,,,,,8.269252,0.0,0.0,0.0,0.0,1.0,0.0,AL
218,1985,AL,AL,12.945351,12.404419,12.991501,116.27528,Albania,ALB,,,108230.1326,34.60001373,64700000000.0,109000000000.0,8.269252,0.0,0.0,0.0,0.0,1.0,0.0,AL
219,1966,AL,AL,13.188114,16.805067,12.991501,116.27528,Albania,ALB,,,,,,,8.269252,0.0,0.0,0.0,0.0,1.0,0.0,AL
220,1990,AL,AL,13.4781685,10.418753,12.991501,116.27528,Albania,ALB,46.97414015296887,3902.0291377676117,99846.4807,35.90079117,71000000000.0,120000000000.0,8.269252,0.0,0.0,0.0,0.0,1.0,0.0,AL
221,1957,AL,AL,13.080439,13.483579,12.991501,116.27528,Albania,ALB,,,,,,,8.269252,0.0,0.0,0.0,0.0,1.0,0.0,AL
222,2003,AL,AL,14.319342,11.579567,12.991501,116.27528,Albania,ALB,43.77434597671081,4160.329528829192,141620.3155,23.99620628,98300000000.0,97300000000.0,8.269252,0.0,0.0,0.0,0.0,1.0,0.0,AL
223,2000,AL,AL,14.189463,9.659666,12.991501,116.27528,Albania,ALB,45.26958794316928,3796.8052074177967,122957.8672,29.13058281,96300000000.0,80700000000.0,8.269252,0.0,0.0,0.0,0.0,1.0,0.0,AL
224,1952,AL,AL,13.545132,14.453267,12.991501,116.27528,Albania,ALB,,,,,,,8.269252,0.0,0.0,0.0,0.0,1.0,0.0,AL
225,1982,AL,AL,13.230077,10.465184,12.991501,116.27528,Albania,ALB,,,113404.8858,31.69971085,58300000000.0,108000000000.0,8.269252,0.0,0.0,0.0,0.0,1.0,0.0,AL
226,1977,AL,AL,13.182785,11.037855,12.991501,116.27528,Albania,ALB,,,,,,,8.269252,0.0,0.0,0.0,0.0,1.0,0.0,AL
227,1965,AL,AL,12.445263,13.169598,12.991501,116.27528,Albania,ALB,,,,,,,8.269252,0.0,0.0,0.0,0.0,1.0,0.0,AL
228,1978,AL,AL,12.254594,14.436297,12.991501,116.27528,Albania,ALB,,,,,,,8.269252,0.0,0.0,0.0,0.0,1.0,0.0,AL
229,1994,AL,AL,14.394112,10.31362,12.991501,116.27528,Albania,ALB,40.88828939178477,2347.1944697546687,83530.65551,53.62097931,83100000000.0,45300000000.0,8.269252,0.0,0.0,0.0,0.0,1.0,0.0,AL
230,1970,AL,AL,12.690362,16.471537,12.991501,116.27528,Albania,ALB,,,,,,,8.269252,0.0,0.0,0.0,0.0,1.0,0.0,AL
231,1974,AL,AL,12.609868,15.038338,12.991501,116.27528,Albania,ALB,,,,,,,8.269252,0.0,0.0,0.0,0.0,1.0,0.0,AL
232,1981,AL,AL,12.7858,12.27425,12.991501,116.27528,Albania,ALB,,,112279.7334,32.40029907,57900000000.0,103000000000.0,8.269252,0.0,0.0,0.0,0.0,1.0,0.0,AL
233,1955,AL,AL,13.152993,14.396663,12.991501,116.27528,Albania,ALB,,,,,,,8.269252,0.0,0.0,0.0,0.0,1.0,0.0,AL
234,1989,AL,AL,12.817642,9.455905,12.991501,116.27528,Albania,ALB,,,111538.8818,32.3001976,68500000000.0,128000000000.0,8.269252,0.0,0.0,0.0,0.0,1.0,0.0,AL
235,2001,AL,AL,13.91647,10.62543,12.991501,116.27528,Albania,ALB,47.01102979504746,4057.61886753046,131367.9026,26.95393562,98400000000.0,96300000000.0,8.269252,0.0,0.0,0.0,0.0,1.0,0.0,AL
236,1967,AL,AL,12.701579,12.444426,12.991501,116.27528,Albania,ALB,,,,,,,8.269252,0.0,0.0,0.0,0.0,1.0,0.0,AL
237,1996,AL,AL,12.888597,12.127883,12.991501,116.27528,Albania,ALB,39.622125161929404,2657.676089607773,101451.9373,33.02560806,96900000000.0,59200000000.0,8.269252,0.0,0.0,0.0,0.0,1.0,0.0,AL
238,2005,AL,AL,13.124188,12.69748,12.991501,116.27528,Albania,ALB,,,156430.728,22.79999924,105000000000.0,98000000000.0,8.269252,0.0,0.0,0.0,0.0,1.0,0.0,AL
239,1954,AL,AL,12.449726,14.616651,12.991501,116.27528,Albania,ALB,,,,,,,8.269252,0.0,0.0,0.0,0.0,1.0,0.0,AL
240,1969,AL,AL,12.839167,17.045921,12.991501,116.27528,Albania,ALB,,,,,,,8.269252,0.0,0.0,0.0,0.0,1.0,0.0,AL
241,1953,AL,AL,12.5210085,10.116934,12.991501,116.27528,Albania,ALB,,,,,,,8.269252,0.0,0.0,0.0,0.0,1.0,0.0,AL
242,1984,AL,AL,12.673794,10.939359,12.991501,116.27528,Albania,ALB,,,108782.0315,33.09994125,60800000000.0,109000000000.0,8.269252,0.0,0.0,0.0,0.0,1.0,0.0,AL
243,2001,AM,AM,7.9644103,4.6804433,5.073135,43.794415,Armenia,ARM,9.9419129087928,3912.6231433130292,286775.9645,28.32815552,278000000000.0,260000000000.0,7.8914843,0.0,0.0,0.0,0.0,1.0,0.0,SVT
244,1999,AM,AM,8.04594,3.8798492,5.073135,43.794415,Armenia,ARM,9.97067207149068,3172.136558638952,244263.7633,29.46402168,251000000000.0,222000000000.0,7.8914843,0.0,0.0,0.0,0.0,1.0,0.0,SVT
245,1998,AM,AM,8.202812,3.5168757,5.073135,43.794415,Armenia,ARM,10.893907322568579,3025.600025208888,235025.1857,33.99572754,248000000000.0,209000000000.0,7.8914843,0.0,0.0,0.0,0.0,1.0,0.0,SVT
246,1997,AM,AM,7.227376,5.83727,5.073135,43.794415,Armenia,ARM,11.134308125403425,2804.8124803218216,217357.5644,31.96867752,220000000000.0,207000000000.0,7.8914843,0.0,0.0,0.0,0.0,1.0,0.0,SVT
247,2002,AM,AM,6.8573246,5.4644628,5.073135,43.794415,Armenia,ARM,11.00506590607818,4338.368761460549,326164.2851,25.9618988,288000000000.0,319000000000.0,7.8914843,0.0,0.0,0.0,0.0,1.0,0.0,SVT
248,1992,AM,AM,4.775564,5.390013,5.073135,43.794415,Armenia,ARM,,,176140.131,31.04272079,223000000000.0,174000000000.0,7.8914843,0.0,0.0,0.0,0.0,1.0,0.0,SVT
249,1994,AM,AM,6.321479,4.876364,5.073135,43.794415,Armenia,ARM,,,177428.9685,44.87099838,217000000000.0,191000000000.0,7.8914843,0.0,0.0,0.0,0.0,1.0,0.0,SVT
250,2005,AM,AM,6.655735,2.9781916,5.073135,43.794415,Armenia,ARM,,,473613.2712,20.51759911,381000000000.0,520000000000.0,7.8914843,0.0,0.0,0.0,0.0,1.0,0.0,SVT
251,2000,AM,AM,7.5622306,4.0478945,5.073135,43.794415,Armenia,ARM,9.611905544559255,3471.40896749384,260190.2745,25.54787064,249000000000.0,250000000000.0,7.8914843,0.0,0.0,0.0,0.0,1.0,0.0,SVT
252,1996,AM,AM,7.760154,4.6100965,5.073135,43.794415,Armenia,ARM,10.456617364576534,2832.7363997399216,208055.7975,36.82596207,230000000000.0,204000000000.0,7.8914843,0.0,0.0,0.0,0.0,1.0,0.0,SVT
253,2003,AM,AM,6.3746924,3.1635313,5.073135,43.794415,Armenia,ARM,13.329817887592073,4765.203177639647,373388.1855,23.68209839,300000000000.0,403000000000.0,7.8914843,0.0,0.0,0.0,0.0,1.0,0.0,SVT
254,2006,AM,AM,7.123718,4.1834397,5.073135,43.794415,Armenia,ARM,,,,,,,7.8914843,0.0,0.0,0.0,0.0,1.0,0.0,SVT
255,1993,AM,AM,5.3821282,4.1937075,5.073135,43.794415,Armenia,ARM,,,164402.0292,51.36558914,210000000000.0,175000000000.0,7.8914843,0.0,0.0,0.0,0.0,1.0,0.0,SVT
256,2004,AM,AM,6.6290255,2.3052473,5.073135,43.794415,Armenia,ARM,,,414107.9418,24.66220093,343000000000.0,434000000000.0,7.8914843,0.0,0.0,0.0,0.0,1.0,0.0,SVT
257,1995,AM,AM,7.6008635,3.248359,5.073135,43.794415,Armenia,ARM,10.21105493524641,2674.4102228194756,193547.9546,42.25531387,226000000000.0,192000000000.0,7.8914843,0.0,0.0,0.0,0.0,1.0,0.0,SVT
258,1987,AO,AO,22.547823,10.071848,21.813301,90.70463,Angola,AGO,,,178.6516895,12.85722733,243000000.0,867000000.0,7.588312,0.0,1.0,0.0,0.0,0.0,0.0,AO
259,1954,AO,AO,21.494587,11.466486,21.813301,90.70463,Angola,AGO,,,,,,,7.588312,0.0,1.0,0.0,0.0,0.0,0.0,AO
260,1966,AO,AO,21.924095,11.109445,21.813301,90.70463,Angola,AGO,,,,,,,7.588312,0.0,1.0,0.0,0.0,0.0,0.0,AO
261,1958,AO,AO,21.929522,8.3588915,21.813301,90.70463,Angola,AGO,,,,,,,7.588312,0.0,1.0,0.0,0.0,0.0,0.0,AO
262,1971,AO,AO,21.571058,10.03525,21.813301,90.70463,Angola,AGO,,,,,,,7.588312,0.0,1.0,0.0,0.0,0.0,0.0,AO
263,2005,AO,AO,22.76609,9.149738,21.813301,90.70463,Angola,AGO,,,204.1988283,7.230137825,364000000.0,2190000000.0,7.588312,0.0,1.0,0.0,0.0,0.0,0.0,AO
264,1960,AO,AO,21.813593,12.988209,21.813301,90.70463,Angola,AGO,,,,,,,7.588312,0.0,1.0,0.0,0.0,0.0,0.0,AO
265,1955,AO,AO,21.64072,10.433536,21.813301,90.70463,Angola,AGO,,,,,,,7.588312,0.0,1.0,0.0,0.0,0.0,0.0,AO
266,1974,AO,AO,21.604958,10.722233,21.813301,90.70463,Angola,AGO,,,,,,,7.588312,0.0,1.0,0.0,0.0,0.0,0.0,AO
267,2006,AO,AO,22.171135,10.828149,21.813301,90.70463,Angola,AGO,,,,,,,7.588312,0.0,1.0,0.0,0.0,0.0,0.0,AO
268,1976,AO,AO,21.4868,11.160537,21.813301,90.70463,Angola,AGO,,,,,,,7.588312,0.0,1.0,0.0,0.0,0.0,0.0,AO
269,2002,AO,AO,22.866863,10.249301,21.813301,90.70463,Angola,AGO,,,160.7313463,7.853169918,243000000.0,1540000000.0,7.588312,0.0,1.0,0.0,0.0,0.0,0.0,AO
